siparis_id,tarih,urun,sehir,adet,birim_fiyat,musteri_id
32420,2023-05-24,Telefon,Bursa,5,9984.48,2974
32421,2024-07-25,Kulaklık,Antalya,5,4254.73,5011
32422,2023-06-10,Monitör,Antalya,4,8285.62,4475
32423,2024-03-31,Kulaklık,İzmir,4,8236.98,1469
32424,2024-02-01,Telefon,Mersin,4,6210.06,1443
32425,2023-04-16,Laptop,Bursa,1,4913.3,6457
32426,2023-04-10,Şarj Cihazı,Gaziantep,3,405.92,5194
32427,2023-10-15,RAM,Gaziantep,2,2807.85,2978
32428,2023-03-10,Klavye,Mersin,5,9872.4,3825
32429,2024-01-02,Tablet,Adana,2,9401.9,1007
32430,2024-06-10,Kulaklık,Kayseri,2,7877.68,1702
32431,2023-07-30,Kamera,İstanbul,4,7639.44,1743
32432,2023-02-06,Telefon,Mersin,1,9292.8,2426
32433,2024-10-25,Kulaklık,Antalya,3,3435.26,3069
32434,2024-08-30,Webcam,İzmir,5,3672.66,6118
32435,2023-10-18,Laptop,Konya,1,11647.82,6022
32436,2023-06-25,Kamera,Bursa,5,10479.34,5486
32437,2023-01-17,Laptop,Mersin,4,11185.51,4846
32438,2024-03-28,RAM,Adana,5,5857.77,486
32439,2024-09-11,Webcam,Konya,4,8173.38,2074
32440,2024-11-13,Hoparlör,İstanbul,3,9328.53,294
32441,2024-03-03,Kamera,Antalya,5,11778.82,1461
32442,2024-07-07,Hoparlör,İstanbul,3,2943.15,4255
32443,2024-05-13,Kamera,İstanbul,4,8532.15,6528
32444,2023-04-30,Klavye,Ankara,3,4867.52,1896
32445,2023-03-31,Mouse,Kayseri,1,13614.83,1431
32446,2023-10-03,RAM,Gaziantep,5,2071.12,3769
32447,2024-01-10,SSD Disk,Adana,4,4055.3,3186
32448,2024-05-16,Hoparlör,İstanbul,3,5042.25,4466
32449,2024-06-23,Mikrofon,Adana,1,6477.65,7091
32450,2023-02-24,Laptop,Ankara,2,6289.55,2930
32451,2024-05-02,SSD Disk,Mersin,2,7092.16,6341
32452,2024-01-10,RAM,Bursa,1,13556.88,6026
32453,2023-02-01,Şarj Cihazı,Ankara,3,12066.88,548
32454,2024-11-08,RAM,İzmir,3,2183.37,6510
32455,2024-06-10,Şarj Cihazı,Adana,1,213.14,1511
32456,2024-05-10,Kulaklık,Konya,4,1097.04,4677
32457,2023-07-03,Kulaklık,İzmir,5,11582.06,891
32458,2023-02-26,Kamera,Gaziantep,2,239.44,522
32459,2023-03-27,RAM,Mersin,2,10332.53,3021
32460,2023-10-29,Telefon,İzmir,1,6266.22,2846
32461,2023-08-07,Kulaklık,Mersin,5,14110.18,6820
32462,2023-10-03,Tablet,Kayseri,5,9260.34,1658
32463,2023-09-16,Kulaklık,İstanbul,5,7574.89,6802
32464,2024-06-13,Mouse,İzmir,1,4915.64,2085
32465,2024-04-03,Hoparlör,Adana,2,9913.06,6219
32466,2024-08-30,Tablet,Adana,2,9305.91,6460
32467,2023-11-02,Mouse,Kayseri,3,12142.59,485
32468,2024-03-30,SSD Disk,Antalya,2,4248.28,5577
32469,2024-04-11,RAM,Ankara,3,7514.01,7001
32470,2024-11-24,Şarj Cihazı,Ankara,5,1765.66,7626
32471,2024-02-09,Monitör,Ankara,2,10691.31,1942
32472,2024-06-08,Şarj Cihazı,İzmir,3,13091.77,4450
32473,2024-02-13,Monitör,Bursa,3,14606.2,5653
32474,2023-11-03,Telefon,Mersin,5,12503.43,915
32475,2024-10-24,Mikrofon,Konya,1,5971.26,3574
32476,2023-06-07,Kamera,İzmir,3,2110.73,6923
32477,2024-04-15,Şarj Cihazı,Ankara,2,12020.6,3438
32478,2024-01-18,SSD Disk,Adana,3,7728.03,3586
32479,2023-11-14,Mouse,Mersin,1,12935.16,3024
32480,2023-10-09,Klavye,İzmir,5,1034.23,7188
32481,2024-10-12,RAM,Kayseri,4,14903.17,2223
32482,2023-03-05,SSD Disk,İzmir,4,3624.78,4406
32483,2024-03-06,Klavye,Mersin,1,10355.92,4705
32484,2023-05-03,Telefon,İzmir,3,14039.88,711
32485,2024-04-09,Mikrofon,Kayseri,5,4317.02,7255
32486,2024-05-03,Yazıcı,Antalya,5,3374.84,3896
32487,2024-10-15,Monitör,Konya,1,5217.24,7892
32488,2023-06-17,Laptop,İzmir,1,8483.13,2680
32489,2023-03-19,Yazıcı,İzmir,4,14318.22,4634
32490,2023-05-22,Klavye,Gaziantep,3,844.96,3035
32491,2024-06-07,Monitör,Antalya,1,1334.2,2017
32492,2023-05-07,Klavye,Adana,3,2352.64,3827
32493,2024-03-16,Mouse,Adana,1,6909.63,7065
32494,2023-04-22,Mouse,Ankara,3,14815.98,2008
32495,2023-06-07,Mikrofon,Adana,5,6882.68,3268
32496,2024-03-03,RAM,Adana,3,6230.72,2131
32497,2024-07-16,Laptop,Antalya,2,3855.51,1264
32498,2024-08-22,Hoparlör,Adana,2,761.47,6527
32499,2023-08-29,Kamera,Ankara,4,13355.5,4220
32500,2023-01-24,Yazıcı,Adana,5,14443.0,5160
32501,2024-10-02,Laptop,Ankara,3,8173.41,3786
32502,2024-05-29,Webcam,Adana,3,8748.87,1115
32503,2024-10-12,Tablet,Antalya,3,2233.35,5922
32504,2023-07-04,Monitör,Konya,1,4391.64,2842
32505,2023-04-22,Laptop,Konya,1,481.49,2314
32506,2023-05-01,Webcam,İzmir,3,13095.05,4296
32507,2023-11-19,Mikrofon,Konya,1,3370.66,4509
32508,2024-10-05,Klavye,Mersin,3,12830.71,2717
32509,2024-09-19,Mouse,Bursa,1,524.78,283
32510,2023-07-18,Laptop,İzmir,3,4762.69,454
32511,2023-05-25,Mikrofon,İzmir,5,11123.34,3575
32512,2024-12-09,Kamera,Antalya,3,6851.24,2565
32513,2024-07-24,Laptop,Bursa,3,8218.65,461
32514,2024-04-27,RAM,İzmir,5,596.33,6706
32515,2024-07-20,Yazıcı,Gaziantep,5,8008.82,3035
32516,2024-06-16,Mikrofon,Bursa,3,163.13,3011
32517,2023-04-09,Hoparlör,Ankara,3,14482.97,2162
32518,2024-09-18,Mikrofon,Adana,5,1870.48,477
32519,2024-08-04,Yazıcı,Konya,2,12543.09,4929
32520,2023-06-04,Klavye,Antalya,5,7308.32,5663
32521,2023-11-10,Hoparlör,Ankara,2,5460.25,1062
32522,2024-09-05,Mouse,Kayseri,4,2385.76,3103
32523,2023-01-28,Webcam,İstanbul,1,12228.05,6484
32524,2023-12-06,SSD Disk,Gaziantep,4,3245.61,1412
32525,2024-03-28,Webcam,Konya,3,13617.57,7614
32526,2024-10-29,Monitör,Konya,4,13601.6,6559
32527,2023-10-29,Webcam,İzmir,1,6086.63,3551
32528,2023-07-05,Kamera,İstanbul,5,14657.17,4553
32529,2024-09-20,Şarj Cihazı,Kayseri,4,12974.18,7922
32530,2024-07-14,Telefon,Kayseri,3,10748.21,4453
32531,2024-02-27,Laptop,Konya,3,1107.08,2344
32532,2023-09-16,Şarj Cihazı,Adana,3,14805.82,5469
32533,2024-08-07,Hoparlör,Mersin,3,13710.69,126
32534,2023-01-14,Kamera,Adana,5,1678.57,6745
32535,2024-11-26,Laptop,Kayseri,2,8511.63,825
32536,2023-12-09,Yazıcı,Kayseri,2,10667.1,6124
32537,2024-04-23,Yazıcı,Antalya,3,330.13,5839
32538,2024-11-20,Webcam,Antalya,1,5912.15,3842
32539,2023-08-25,SSD Disk,Ankara,2,2677.72,5659
32540,2023-04-06,Telefon,Bursa,3,8722.61,6749
32541,2024-04-12,Yazıcı,İstanbul,1,7859.97,3341
32542,2023-02-24,Kamera,Bursa,1,7755.68,1997
32543,2024-07-06,Tablet,Mersin,1,2756.43,7120
32544,2024-09-04,Hoparlör,Mersin,2,12523.54,1236
32545,2024-03-08,RAM,İzmir,2,12201.2,1146
32546,2024-03-12,Webcam,Mersin,1,5584.06,7029
32547,2024-08-30,Mikrofon,Kayseri,3,6430.07,315
32548,2023-05-31,Yazıcı,Antalya,5,2006.79,7267
32549,2023-08-20,Mouse,Konya,1,9120.83,7446
32550,2023-01-14,Telefon,Kayseri,5,12867.12,2011
32551,2023-02-17,RAM,İzmir,5,7581.34,522
32552,2023-12-13,Kamera,Bursa,3,6501.95,7928
32553,2024-04-30,Tablet,Mersin,2,14987.41,133
32554,2024-09-16,Mouse,Gaziantep,4,7405.99,978
32555,2024-01-07,Laptop,Mersin,3,10994.52,2942
32556,2023-12-28,Kulaklık,İzmir,2,6528.43,3039
32557,2023-04-27,Mikrofon,Antalya,1,8599.97,4855
32558,2023-07-07,Kamera,Bursa,5,11930.5,5585
32559,2024-12-21,Şarj Cihazı,Bursa,2,4326.96,2659
32560,2024-07-31,Monitör,Konya,4,12162.56,5828
32561,2023-05-29,Hoparlör,Adana,2,2617.14,1729
32562,2024-04-08,RAM,Gaziantep,1,13263.56,343
32563,2024-03-18,Kulaklık,Mersin,4,8996.0,7351
32564,2023-12-15,RAM,İstanbul,4,7514.85,1592
32565,2023-06-17,RAM,İstanbul,4,7059.01,4385
32566,2023-07-24,Mikrofon,Kayseri,4,11351.99,3604
32567,2023-11-29,Hoparlör,Gaziantep,5,4064.66,2922
32568,2023-02-28,Mikrofon,İstanbul,5,4056.68,285
32569,2024-11-25,Mouse,Kayseri,1,14962.59,4770
32570,2023-02-26,Mouse,Kayseri,1,6198.14,3752
32571,2024-06-07,Laptop,Adana,5,3748.54,3123
32572,2024-08-25,Kulaklık,Kayseri,5,10655.07,2546
32573,2023-08-28,Tablet,İstanbul,3,4860.18,1009
32574,2023-02-08,Mikrofon,Antalya,3,12063.22,5001
32575,2024-09-04,Webcam,Kayseri,5,7341.46,4231
32576,2023-01-04,Kulaklık,Adana,1,12448.82,5033
32577,2024-03-01,RAM,İstanbul,1,3670.19,7262
32578,2023-11-05,Tablet,Gaziantep,4,8329.89,3285
32579,2024-10-17,Hoparlör,İzmir,3,12468.83,4695
32580,2024-09-01,Kamera,Adana,5,4666.78,3231
32581,2023-09-21,Mikrofon,İstanbul,2,14843.08,1656
32582,2024-04-02,Mouse,Bursa,5,5082.47,438
32583,2023-01-31,Yazıcı,Gaziantep,1,5081.78,6417
32584,2024-08-19,Yazıcı,Konya,4,1836.59,7866
32585,2024-06-14,Telefon,Konya,1,921.49,2071
32586,2024-03-05,Laptop,Ankara,5,6813.18,6709
32587,2023-04-27,Yazıcı,Bursa,3,8546.53,6233
32588,2023-11-30,Telefon,Konya,4,4705.15,6332
32589,2024-02-17,Kulaklık,İzmir,4,1913.2,7169
32590,2024-11-02,Tablet,Mersin,5,11932.36,1531
32591,2024-08-08,Webcam,Bursa,1,13043.26,6513
32592,2024-06-24,Webcam,İzmir,2,335.1,2394
32593,2024-07-21,Mouse,İzmir,3,1587.64,4706
32594,2024-01-17,Telefon,Gaziantep,3,11857.22,5706
32595,2023-10-24,Şarj Cihazı,Konya,1,7302.02,886
32596,2024-07-15,RAM,Ankara,2,9100.19,3236
32597,2024-04-07,Kulaklık,Mersin,5,9884.79,3132
32598,2024-05-06,RAM,İstanbul,3,745.16,6353
32599,2024-05-16,Mikrofon,Konya,4,14118.68,6840
32600,2024-04-28,RAM,İzmir,2,8366.78,5173
32601,2024-10-22,Yazıcı,Kayseri,2,5132.14,6326
32602,2023-06-10,Monitör,Kayseri,1,125.47,3271
32603,2024-04-21,Hoparlör,Antalya,5,8951.32,1809
32604,2023-11-11,Webcam,İstanbul,2,14347.59,3220
32605,2024-03-23,Kamera,İzmir,1,14273.06,2252
32606,2023-01-30,Mikrofon,Adana,2,9631.47,6693
32607,2024-08-28,RAM,Mersin,2,13582.65,6540
32608,2023-04-15,Tablet,Gaziantep,3,9243.31,30
32609,2023-09-08,RAM,İzmir,5,10824.74,7734
32610,2024-06-14,Yazıcı,Konya,5,13051.87,2014
32611,2023-07-22,Yazıcı,Antalya,4,6019.0,4839
32612,2024-03-04,Monitör,Konya,2,10083.95,1669
32613,2024-01-23,Şarj Cihazı,Gaziantep,5,8327.84,3607
32614,2023-01-02,Mikrofon,Ankara,5,1300.64,5878
32615,2024-02-07,Mouse,Antalya,1,8599.85,4204
32616,2023-08-21,Laptop,Gaziantep,4,4291.95,6195
32617,2023-09-16,Klavye,Konya,5,5737.54,4612
32618,2024-09-04,Monitör,İzmir,1,10667.59,6256
32619,2024-11-22,Mouse,Gaziantep,5,7971.56,4320
32620,2024-02-10,Webcam,Gaziantep,3,14037.57,7892
32621,2024-08-19,Tablet,Mersin,1,13985.77,6501
32622,2023-07-25,Kamera,İstanbul,3,14899.59,731
32623,2023-10-12,Şarj Cihazı,Kayseri,3,4866.5,4747
32624,2023-10-01,Monitör,İstanbul,4,6279.66,5677
32625,2023-11-16,SSD Disk,Antalya,5,5331.55,2395
32626,2023-01-19,Mouse,Adana,1,1480.08,1806
32627,2023-08-15,Kamera,Kayseri,4,14408.19,5062
32628,2023-02-27,SSD Disk,Antalya,5,14731.51,2210
32629,2023-11-25,Şarj Cihazı,Kayseri,1,5873.1,3847
32630,2023-01-19,Mikrofon,Adana,1,3668.99,5366
32631,2024-12-06,Klavye,Bursa,3,13893.11,5712
32632,2023-09-18,Klavye,İstanbul,5,12047.99,4288
32633,2023-08-12,RAM,Konya,3,13173.8,5343
32634,2024-11-24,SSD Disk,Antalya,5,2370.3,5862
32635,2023-08-12,Monitör,Adana,5,2663.4,3584
32636,2023-07-28,Mikrofon,Konya,1,13806.73,4032
32637,2023-04-25,Mikrofon,Bursa,4,14132.44,1342
32638,2024-03-14,Laptop,Bursa,1,9274.08,7612
32639,2023-03-09,Şarj Cihazı,İzmir,1,2838.76,4210
32640,2023-09-07,Mikrofon,Ankara,5,196.73,7054
32641,2023-08-28,Şarj Cihazı,Kayseri,5,6358.28,3243
32642,2023-03-19,Şarj Cihazı,İzmir,1,13427.26,6334
32643,2023-02-27,Laptop,Ankara,5,4458.61,1225
32644,2024-12-02,Yazıcı,Ankara,1,6755.2,3672
32645,2023-09-23,Hoparlör,Mersin,5,3773.47,1266
32646,2024-01-09,RAM,İzmir,3,3453.27,5820
32647,2024-07-21,Monitör,Gaziantep,2,11838.02,126
32648,2023-08-02,Laptop,Mersin,2,4910.58,4126
32649,2023-06-10,Laptop,İzmir,2,7763.96,4325
32650,2023-03-14,Mikrofon,Konya,1,12580.35,1248
32651,2023-07-24,Mikrofon,Ankara,3,8538.76,2108
32652,2023-08-23,Laptop,Kayseri,1,9297.22,7895
32653,2024-08-02,Tablet,Mersin,2,5258.4,3995
32654,2024-09-04,Telefon,İzmir,5,2618.21,2874
32655,2024-07-06,Mikrofon,Adana,2,8526.21,592
32656,2023-05-12,Monitör,Konya,4,568.2,7789
32657,2024-04-18,Kulaklık,Ankara,5,7477.61,2138
32658,2024-09-04,Monitör,Antalya,1,3980.81,191
32659,2024-12-01,Hoparlör,Antalya,3,14908.66,2115
32660,2024-03-02,Yazıcı,İzmir,2,12248.95,1654
32661,2024-02-20,RAM,Kayseri,3,9125.64,2328
32662,2024-06-04,Telefon,Gaziantep,1,1980.92,5350
32663,2023-01-28,Tablet,İstanbul,3,265.06,3097
32664,2024-09-05,Tablet,Mersin,3,9815.06,419
32665,2023-02-14,Kulaklık,Konya,1,5997.85,1575
32666,2024-05-19,Yazıcı,Bursa,4,1638.84,6850
32667,2024-08-23,Şarj Cihazı,Gaziantep,3,7527.11,4937
32668,2023-05-26,Kulaklık,Mersin,4,4356.98,4659
32669,2023-02-27,SSD Disk,Adana,4,1979.75,211
32670,2024-12-06,Klavye,Konya,4,8762.86,4698
32671,2024-03-08,Mouse,İzmir,4,6378.59,7182
32672,2023-10-13,Tablet,Bursa,3,1143.6,2360
32673,2024-03-09,Klavye,Antalya,4,12228.14,3823
32674,2023-08-31,Mouse,Gaziantep,3,13977.64,6103
32675,2023-04-28,Webcam,Gaziantep,2,2219.79,7840
32676,2024-04-15,Mouse,Antalya,2,12636.8,276
32677,2024-08-16,Şarj Cihazı,İstanbul,3,8192.28,498
32678,2023-06-15,Kulaklık,İzmir,1,11710.75,1548
32679,2023-08-26,Mikrofon,İzmir,5,13657.66,2661
32680,2024-11-04,Mikrofon,Kayseri,1,4369.8,2522
32681,2023-07-26,RAM,İzmir,1,14514.93,5526
32682,2024-12-10,SSD Disk,Bursa,2,1659.96,4380
32683,2024-09-26,Tablet,Konya,4,7217.64,5689
32684,2024-12-15,Kulaklık,Kayseri,2,4405.51,3087
32685,2024-08-30,Mikrofon,Mersin,2,12822.84,4549
32686,2023-07-27,Yazıcı,Antalya,5,1790.41,408
32687,2024-05-28,Şarj Cihazı,İzmir,1,12892.23,1890
32688,2024-08-25,Kamera,Adana,1,4795.9,6487
32689,2024-08-11,Webcam,Gaziantep,1,14995.65,6592
32690,2024-06-13,RAM,Kayseri,5,10623.31,7784
32691,2023-12-15,Laptop,Ankara,1,11411.87,6878
32692,2024-11-18,RAM,Kayseri,1,12944.25,1501
32693,2023-06-16,Mikrofon,Konya,4,5786.45,799
32694,2024-02-25,Telefon,Ankara,5,3229.87,1471
32695,2024-03-28,SSD Disk,Adana,4,9840.67,4627
32696,2024-12-05,Hoparlör,İstanbul,5,8200.97,5006
32697,2023-01-04,Klavye,İzmir,3,10676.07,5232
32698,2023-12-21,Şarj Cihazı,Gaziantep,2,873.39,3878
32699,2024-10-23,Mikrofon,Gaziantep,5,12150.09,7689
32700,2023-03-02,Klavye,İstanbul,3,346.08,1941
32701,2023-06-19,Monitör,Kayseri,2,12858.89,7874
32702,2024-01-07,Yazıcı,Konya,2,4738.73,321
32703,2023-07-19,Kamera,İstanbul,5,4756.08,678
32704,2024-10-15,Tablet,Gaziantep,2,2895.78,6472
32705,2023-06-08,Webcam,Ankara,2,2015.28,5298
32706,2024-08-29,Mouse,Kayseri,3,2948.25,3108
32707,2024-12-06,Klavye,Mersin,3,8795.38,1044
32708,2024-10-28,Yazıcı,Antalya,1,14465.31,4378
32709,2023-07-25,Kamera,Ankara,3,3233.72,2061
32710,2024-05-14,Mouse,İstanbul,5,10924.27,3441
32711,2023-02-16,Telefon,Kayseri,4,6206.41,6535
32712,2023-05-06,Kamera,Bursa,4,4346.62,2118
32713,2024-02-25,RAM,İzmir,1,14486.2,6119
32714,2024-09-17,Kamera,İzmir,5,9672.12,3589
32715,2023-04-17,SSD Disk,Kayseri,5,13609.77,2550
32716,2023-01-26,Yazıcı,Kayseri,1,918.15,868
32717,2023-12-03,Tablet,Ankara,2,4154.21,6302
32718,2023-05-22,Monitör,Mersin,5,905.26,1184
32719,2023-08-18,Kulaklık,Adana,1,6280.72,1502
32720,2023-06-14,Laptop,Ankara,5,9848.32,5496
32721,2023-06-24,Yazıcı,Mersin,1,1072.74,739
32722,2024-01-07,Tablet,Gaziantep,4,12669.12,3456
32723,2024-05-28,Klavye,İstanbul,5,12195.39,5964
32724,2023-05-23,SSD Disk,Adana,4,14754.11,6182
32725,2024-09-11,SSD Disk,Gaziantep,2,7079.99,1050
32726,2024-02-13,Kulaklık,Bursa,2,1644.48,7749
32727,2024-10-09,Webcam,Adana,2,11461.99,4144
32728,2023-02-13,Webcam,Mersin,5,10685.08,1381
32729,2023-01-05,Mouse,Bursa,2,7590.55,1095
32730,2023-11-11,Şarj Cihazı,Konya,5,8045.49,3762
32731,2023-11-08,Telefon,Bursa,5,6102.73,2541
32732,2023-08-21,Hoparlör,Gaziantep,4,1541.01,251
32733,2023-02-03,Klavye,Ankara,1,8796.4,2464
32734,2023-01-11,Mouse,Ankara,3,9626.54,1967
32735,2024-12-18,Mikrofon,Mersin,1,2783.94,5414
32736,2023-11-19,Telefon,Ankara,4,4636.45,2514
32737,2024-05-27,Hoparlör,Konya,1,7823.59,7737
32738,2024-08-18,Klavye,Antalya,5,8291.27,671
32739,2024-07-21,Mouse,Adana,2,5576.21,2023
32740,2024-01-22,Webcam,İstanbul,3,11942.99,2045
32741,2024-02-01,Telefon,Ankara,5,9706.65,7844
32742,2023-04-01,Hoparlör,Ankara,1,4552.16,7737
32743,2024-04-07,Tablet,Bursa,3,7956.83,4105
32744,2023-10-26,Kulaklık,Konya,1,13927.95,5921
32745,2024-04-09,Yazıcı,Gaziantep,3,2052.38,2209
32746,2024-01-27,Şarj Cihazı,Antalya,4,7310.01,2236
32747,2024-10-09,Laptop,Mersin,3,9369.76,3219
32748,2023-11-18,Yazıcı,Mersin,4,4083.89,3858
32749,2023-12-05,Kamera,İstanbul,1,9814.75,1315
32750,2024-01-27,RAM,Adana,5,10541.13,7754
32751,2024-12-20,Kamera,Antalya,5,792.34,295
32752,2023-02-18,RAM,Adana,3,7847.11,5308
32753,2023-08-29,Yazıcı,Mersin,3,14564.61,844
32754,2024-03-20,Klavye,Mersin,3,2065.93,5842
32755,2023-04-03,Hoparlör,Bursa,4,12738.93,5599
32756,2023-02-10,Yazıcı,Adana,4,10303.69,6222
32757,2023-03-19,Hoparlör,Adana,1,547.87,692
32758,2023-04-22,Monitör,Antalya,2,7598.57,1624
32759,2024-09-01,Webcam,İstanbul,4,4842.01,6880
32760,2024-01-30,Mikrofon,Adana,5,929.87,3076
32761,2024-05-26,Telefon,Konya,5,4790.64,5296
32762,2023-11-15,Telefon,Antalya,5,2714.82,3772
32763,2024-02-15,Telefon,İstanbul,3,5938.65,892
32764,2024-01-21,Klavye,Kayseri,3,2023.73,2345
32765,2023-02-07,Monitör,Adana,3,4088.79,3777
32766,2023-07-04,Laptop,Kayseri,5,1277.37,253
32767,2024-10-11,Kulaklık,Bursa,5,7092.75,5309
32768,2023-11-23,RAM,İzmir,4,9807.53,2985
32769,2023-06-15,Klavye,İstanbul,4,4970.56,1706
32770,2023-10-02,Telefon,Ankara,1,1509.48,3300
32771,2024-07-24,Klavye,Mersin,4,6489.86,5606
32772,2023-05-06,RAM,Bursa,3,3142.03,1701
32773,2024-09-13,Tablet,Konya,4,2929.87,6523
32774,2024-09-25,Laptop,Konya,4,6906.07,4831
32775,2024-12-12,Hoparlör,Mersin,2,13144.47,618
32776,2024-04-28,Telefon,Bursa,3,13772.09,2201
32777,2023-02-07,Kamera,Ankara,5,14803.51,3290
32778,2023-12-11,Monitör,Adana,2,4418.17,2410
32779,2023-11-03,Mikrofon,Gaziantep,2,13027.1,1910
32780,2024-06-06,Kulaklık,Gaziantep,2,10865.74,1828
32781,2024-08-22,Monitör,Mersin,5,4782.49,6353
32782,2023-05-01,Kamera,İzmir,4,3630.19,3997
32783,2024-04-26,Monitör,Gaziantep,2,9311.58,4688
32784,2023-04-15,Mikrofon,Ankara,2,2977.6,5006
32785,2023-10-24,SSD Disk,Mersin,2,2229.24,2353
32786,2024-06-30,Mouse,Bursa,1,13416.31,873
32787,2023-06-09,Monitör,Konya,1,10839.68,5515
32788,2024-10-12,Laptop,Ankara,4,2664.72,6446
32789,2023-03-05,Mikrofon,Ankara,4,8179.13,6430
32790,2024-04-23,Hoparlör,Gaziantep,2,10701.82,1412
32791,2024-05-11,Tablet,Adana,5,4923.55,585
32792,2024-07-21,Laptop,Mersin,2,2475.69,2251
32793,2024-10-20,Kamera,Kayseri,5,6586.89,1139
32794,2024-02-10,Klavye,Antalya,5,4399.74,3315
32795,2024-05-10,Tablet,Ankara,5,11260.95,5018
32796,2024-08-03,Yazıcı,Bursa,1,1884.89,1912
32797,2024-02-10,Şarj Cihazı,Mersin,4,5628.38,3930
32798,2024-12-05,Mouse,Antalya,2,13886.36,4567
32799,2023-02-09,Tablet,Bursa,3,7723.29,4269
32800,2024-09-15,Kamera,Bursa,4,1873.17,6436
32801,2024-01-17,Yazıcı,Konya,5,12654.78,3733
32802,2023-10-14,Tablet,Konya,2,7568.78,7127
32803,2024-11-02,Webcam,Mersin,5,13852.05,7570
32804,2024-08-12,Klavye,Antalya,3,6203.52,6915
32805,2024-05-17,Laptop,Ankara,3,5816.66,459
32806,2024-05-02,Hoparlör,Antalya,1,14258.17,3089
32807,2024-02-08,Kamera,İstanbul,1,9632.89,6059
32808,2024-11-26,Yazıcı,İzmir,5,230.69,4351
32809,2023-05-09,Laptop,Ankara,5,100.85,5296
32810,2024-11-22,Kamera,Antalya,4,9647.48,1453
32811,2024-07-16,SSD Disk,Bursa,2,7689.94,3064
32812,2023-09-09,Mouse,Bursa,5,7871.29,5689
32813,2024-03-07,Laptop,Antalya,4,5840.25,3918
32814,2023-11-17,Laptop,Gaziantep,5,9132.45,7601
32815,2023-06-03,Şarj Cihazı,Konya,3,8685.41,4113
32816,2023-09-02,Telefon,Konya,1,8295.07,6233
32817,2023-03-26,Tablet,Ankara,3,9671.91,7818
32818,2024-11-17,Hoparlör,Kayseri,3,9608.28,6762
32819,2023-04-10,Yazıcı,Kayseri,3,8465.79,4230
32820,2024-12-07,Kamera,Gaziantep,2,13420.4,5381
32821,2024-07-19,Kamera,Antalya,3,2176.73,5508
32822,2024-01-13,Monitör,İstanbul,3,5026.17,4216
32823,2024-07-20,Monitör,Kayseri,1,7751.42,2885
32824,2023-10-18,Mikrofon,Gaziantep,4,10747.68,5871
32825,2024-06-24,Monitör,Mersin,1,1231.02,5178
32826,2024-12-23,Kamera,Bursa,5,5952.03,3575
32827,2024-11-19,Tablet,Antalya,3,14898.1,6507
32828,2024-10-10,Kamera,Ankara,1,7953.68,3886
32829,2024-02-16,Telefon,İzmir,5,7206.91,178
32830,2024-01-12,Yazıcı,Gaziantep,1,6268.7,6945
32831,2023-02-23,Kamera,İstanbul,5,785.93,6327
32832,2023-08-07,Şarj Cihazı,İstanbul,1,13176.36,823
32833,2023-12-01,Laptop,Antalya,5,1550.03,2718
32834,2023-10-11,Mikrofon,İzmir,3,10845.27,6493
32835,2023-05-25,Kulaklık,İstanbul,2,12526.05,3377
32836,2023-03-02,Telefon,Bursa,4,10525.86,5324
32837,2023-04-19,Monitör,Adana,3,14743.34,5757
32838,2024-01-01,Kulaklık,Gaziantep,4,3236.76,5139
32839,2023-07-17,RAM,Konya,5,2659.42,7534
32840,2023-01-26,Klavye,Mersin,4,14764.13,2354
32841,2024-08-21,Mouse,Adana,2,3377.76,4775
32842,2024-09-14,Hoparlör,Antalya,5,11795.11,3194
32843,2023-01-13,Webcam,Ankara,3,10406.34,5089
32844,2024-02-01,RAM,Gaziantep,2,14868.61,3632
32845,2024-11-06,Monitör,İstanbul,1,11331.22,5560
32846,2024-02-15,Hoparlör,Adana,2,6978.46,4802
32847,2023-01-25,Monitör,İstanbul,4,868.11,7277
32848,2023-12-20,Yazıcı,Kayseri,1,6539.89,2897
32849,2024-11-28,Şarj Cihazı,Mersin,1,3979.51,6342
32850,2023-08-15,Kulaklık,İstanbul,1,3563.72,1677
32851,2024-02-22,SSD Disk,Ankara,3,14601.7,4304
32852,2023-06-16,Webcam,Mersin,2,9006.66,6525
32853,2024-09-11,Kulaklık,Mersin,5,10051.71,1273
32854,2023-11-04,Şarj Cihazı,Mersin,4,1235.69,7528
32855,2023-06-13,Telefon,Bursa,5,12616.61,1273
32856,2023-11-10,Mikrofon,Ankara,3,4923.35,3177
32857,2023-10-28,Telefon,Ankara,5,4110.64,7978
32858,2024-03-09,Monitör,Konya,5,4785.71,2599
32859,2024-09-18,Kamera,İstanbul,3,7385.81,4474
32860,2024-10-13,Mikrofon,Adana,5,1663.03,1751
32861,2024-08-09,RAM,Antalya,1,5515.64,6559
32862,2024-10-10,Şarj Cihazı,Ankara,1,1726.51,3188
32863,2023-10-11,Telefon,İstanbul,4,4164.67,2682
32864,2024-08-03,Laptop,Kayseri,5,6469.6,6055
32865,2023-07-27,Mouse,İstanbul,2,8823.84,3902
32866,2023-10-16,Webcam,Mersin,2,14091.97,377
32867,2024-06-22,Şarj Cihazı,Adana,4,6926.04,3606
32868,2023-12-08,Yazıcı,İstanbul,4,6003.72,3301
32869,2024-03-17,Klavye,Konya,5,5853.3,5287
32870,2023-06-01,Webcam,İzmir,3,5400.39,6419
32871,2024-10-23,Telefon,Ankara,1,10494.01,2818
